Time [min],Reflectance_590,PulseNumber
12.40000,2272.00000,620.0
12.42000,2270.00000,621.0
12.44000,2268.00000,622.0
12.46000,2271.00000,623.0
12.48000,2266.00000,624.0
12.50000,2268.00000,625.0
12.52000,2268.00000,626.0
12.54000,2270.00000,627.0
12.56000,2266.00000,628.0
12.58000,2265.00000,629.0
12.60000,2265.00000,630.0
12.62000,2266.00000,631.0
12.64000,2270.00000,632.0
12.66000,2271.00000,633.0
12.68000,2269.00000,634.0
12.70000,2264.00000,635.0
12.72000,2269.00000,636.0
12.74000,2270.00000,637.0
12.76000,2271.00000,638.0
12.78000,2268.00000,639.0
12.80000,2271.00000,640.0
12.82000,2268.00000,641.0
12.84000,2270.00000,642.0
12.86000,2272.00000,643.0
12.88000,2271.00000,644.0
12.90000,2270.00000,645.0
12.92000,2268.00000,646.0
12.94000,2269.00000,647.0
12.96000,2270.00000,648.0
12.98000,2267.00000,649.0
13.00000,2274.00000,650.0
13.02000,2269.00000,651.0
13.04000,2271.00000,652.0
13.06000,2270.00000,653.0
13.08000,2265.00000,654.0
13.10000,2272.00000,655.0
13.12000,2272.00000,656.0
13.14000,2267.00000,657.0
13.16000,2274.00000,658.0
13.18000,2270.00000,659.0
13.20000,2270.00000,660.0
13.22000,2273.00000,661.0
13.24000,2272.00000,662.0
13.26000,2272.00000,663.0
13.28000,2268.00000,664.0
13.30000,2269.00000,665.0
13.32000,2268.00000,666.0
13.34000,2269.00000,667.0
13.36000,2270.00000,668.0
13.38000,2270.00000,669.0
13.40000,2264.00000,670.0
13.42000,2270.00000,671.0
13.44000,2274.00000,672.0
13.46000,2268.00000,673.0
13.48000,2272.00000,674.0
13.50000,2266.00000,675.0
13.52000,2272.00000,676.0
13.54000,2269.00000,677.0
13.56000,2273.00000,678.0
13.58000,2261.00000,679.0
13.60000,2271.00000,680.0
13.62000,2274.00000,681.0
13.64000,2269.00000,682.0
13.66000,2268.00000,683.0
13.68000,2274.00000,684.0
13.70000,2274.00000,685.0
13.72000,2269.00000,686.0
13.74000,2272.00000,687.0
13.76000,2270.00000,688.0
13.78000,2270.00000,689.0
13.80000,2268.00000,690.0
13.82000,2276.00000,691.0
13.84000,2272.00000,692.0
13.86000,2271.00000,693.0
13.88000,2264.00000,694.0
13.90000,2271.00000,695.0
13.92000,2273.00000,696.0
13.94000,2274.00000,697.0
13.96000,2271.00000,698.0
13.98000,2270.00000,699.0
14.00000,2269.00000,700.0
14.02000,2274.00000,701.0
14.04000,2270.00000,702.0
14.06000,2274.00000,703.0
14.08000,2276.00000,704.0
14.10000,2274.00000,705.0
14.12000,2273.00000,706.0
14.14000,2274.00000,707.0
14.16000,2273.00000,708.0
14.18000,2278.00000,709.0
14.20000,2277.00000,710.0
14.22000,2278.00000,711.0
14.24000,2276.00000,712.0
14.26000,2278.00000,713.0
14.28000,2274.00000,714.0
14.30000,2278.00000,715.0
14.32000,2281.00000,716.0
14.34000,2281.00000,717.0
14.36000,2279.00000,718.0
14.38000,2282.00000,719.0
14.40000,2281.00000,720.0
14.42000,2280.00000,721.0
14.44000,2277.00000,722.0
14.46000,2280.00000,723.0
14.48000,2286.00000,724.0
14.50000,2282.00000,725.0
14.52000,2279.00000,726.0
14.54000,2282.00000,727.0
14.56000,2273.00000,728.0
14.58000,2282.00000,729.0
14.60000,2282.00000,730.0
14.62000,2282.00000,731.0
14.64000,2282.00000,732.0
14.66000,2284.00000,733.0
14.68000,2285.00000,734.0
14.70000,2283.00000,735.0
14.72000,2285.00000,736.0
14.74000,2286.00000,737.0
14.76000,2285.00000,738.0
14.78000,2282.00000,739.0
14.80000,2286.00000,740.0
14.82000,2282.00000,741.0
14.84000,2284.00000,742.0
14.86000,2284.00000,743.0
14.88000,2283.00000,744.0
14.90000,2288.00000,745.0
14.92000,2286.00000,746.0
14.94000,2292.00000,747.0
14.96000,2286.00000,748.0
14.98000,2284.00000,749.0
15.00000,2286.00000,750.0
15.02000,2289.00000,751.0
15.04000,2287.00000,752.0
15.06000,2284.00000,753.0
15.08000,2288.00000,754.0
15.10000,2284.00000,755.0
15.12000,2286.00000,756.0
15.14000,2287.00000,757.0
15.16000,2286.00000,758.0
15.18000,2289.00000,759.0
15.20000,2290.00000,760.0
15.22000,2290.00000,761.0
15.24000,2288.00000,762.0
15.26000,2286.00000,763.0
15.28000,2287.00000,764.0
15.30000,2289.00000,765.0
15.32000,2290.00000,766.0
15.34000,2290.00000,767.0
15.36000,2289.00000,768.0
15.38000,2287.00000,769.0
15.40000,2280.00000,770.0
15.42000,2292.00000,771.0
15.44000,2293.00000,772.0
15.46000,2289.00000,773.0
15.48000,2294.00000,774.0
15.50000,2289.00000,775.0
15.52000,2289.00000,776.0
15.54000,2291.00000,777.0
15.56000,2282.00000,778.0
15.58000,2280.00000,779.0
15.60000,2293.00000,780.0
15.62000,2293.00000,781.0
15.64000,2286.00000,782.0
15.66000,2290.00000,783.0
15.68000,2290.00000,784.0
15.70000,2294.00000,785.0
15.72000,2293.00000,786.0
15.74000,2290.00000,787.0
15.76000,2289.00000,788.0
15.78000,2290.00000,789.0
15.80000,2294.00000,790.0
15.82000,2292.00000,791.0
15.84000,2290.00000,792.0
15.86000,2291.00000,793.0
15.88000,2285.00000,794.0
15.90000,2292.00000,795.0
15.92000,2290.00000,796.0
15.94000,2289.00000,797.0
15.96000,2287.00000,798.0
15.98000,2299.00000,799.0
16.00000,2290.00000,800.0
16.02000,2292.00000,801.0
16.04000,2286.00000,802.0
16.06000,2282.00000,803.0
16.08000,2290.00000,804.0
16.10000,2288.00000,805.0
16.12000,2289.00000,806.0
16.14000,2289.00000,807.0
16.16000,2294.00000,808.0
16.18000,2292.00000,809.0
16.20000,2292.00000,810.0
16.22000,2292.00000,811.0
16.24000,2292.00000,812.0
16.26000,2290.00000,813.0
16.28000,2291.00000,814.0
16.30000,2288.00000,815.0
16.32000,2290.00000,816.0
16.34000,2288.00000,817.0
16.36000,2290.00000,818.0
16.38000,2287.00000,819.0
16.40000,2288.00000,820.0
16.42000,2288.00000,821.0
16.44000,2288.00000,822.0
16.46000,2287.00000,823.0
16.48000,2286.00000,824.0
16.50000,2286.00000,825.0
16.52000,2288.00000,826.0
16.54000,2288.00000,827.0
16.56000,2288.00000,828.0
16.58000,2289.00000,829.0
16.60000,2295.00000,830.0
16.62000,2287.00000,831.0
16.64000,2288.00000,832.0
16.66000,2287.00000,833.0
16.68000,2288.00000,834.0
16.70000,2278.00000,835.0
16.72000,2290.00000,836.0
16.74000,2290.00000,837.0
16.76000,2286.00000,838.0
16.78000,2292.00000,839.0
16.80000,2290.00000,840.0
16.82000,2286.00000,841.0
16.84000,2285.00000,842.0
16.86000,2286.00000,843.0
16.88000,2288.00000,844.0
16.90000,2288.00000,845.0
16.92000,2288.00000,846.0
16.94000,2290.00000,847.0
16.96000,2288.00000,848.0
16.98000,2287.00000,849.0
17.00000,2289.00000,850.0
17.02000,2290.00000,851.0
17.04000,2284.00000,852.0
17.06000,2292.00000,853.0
17.08000,2289.00000,854.0
17.10000,2288.00000,855.0
17.12000,2288.00000,856.0
17.14000,2289.00000,857.0
17.16000,2287.00000,858.0
17.18000,2282.00000,859.0
17.20000,2286.00000,860.0
17.22000,2291.00000,861.0
17.24000,2288.00000,862.0
17.26000,2287.00000,863.0
17.28000,2289.00000,864.0
17.30000,2292.00000,865.0
17.32000,2293.00000,866.0
17.34000,2290.00000,867.0
17.36000,2286.00000,868.0
17.38000,2292.00000,869.0
17.40000,2280.00000,870.0
17.42000,2287.00000,871.0
17.44000,2293.00000,872.0
17.46000,2288.00000,873.0
17.48000,2288.00000,874.0
17.50000,2287.00000,875.0
17.52000,2289.00000,876.0
17.54000,2290.00000,877.0
17.56000,2290.00000,878.0
17.58000,2289.00000,879.0
17.60000,2291.00000,880.0
17.62000,2288.00000,881.0
17.64000,2289.00000,882.0
17.66000,2289.00000,883.0
17.68000,2289.00000,884.0
17.70000,2286.00000,885.0
17.72000,2282.00000,886.0
17.74000,2287.00000,887.0
17.76000,2292.00000,888.0
17.78000,2284.00000,889.0
17.80000,2287.00000,890.0
17.82000,2293.00000,891.0
17.84000,2290.00000,892.0
17.86000,2288.00000,893.0
17.88000,2290.00000,894.0
17.90000,2289.00000,895.0
17.92000,2289.00000,896.0
17.94000,2288.00000,897.0
17.96000,2290.00000,898.0
17.98000,2286.00000,899.0
18.00000,2286.00000,900.0
18.02000,2293.00000,901.0
18.04000,2288.00000,902.0
