Time [min],Reflectance_590,PulseNumber
4.42000,1049.00000,221.0
4.44000,1049.00000,222.0
4.46000,1046.00000,223.0
4.48000,1049.00000,224.0
4.50000,1042.00000,225.0
4.52000,1045.00000,226.0
4.54000,1045.00000,227.0
4.56000,1043.00000,228.0
4.58000,1043.00000,229.0
4.60000,1049.00000,230.0
4.62000,1048.00000,231.0
4.64000,1050.00000,232.0
4.66000,1049.00000,233.0
4.68000,1046.00000,234.0
4.70000,1045.00000,235.0
4.72000,1047.00000,236.0
4.74000,1041.00000,237.0
4.76000,1050.00000,238.0
4.78000,1048.00000,239.0
4.80000,1042.00000,240.0
4.82000,1050.00000,241.0
4.84000,1045.00000,242.0
4.86000,1044.00000,243.0
4.88000,1044.00000,244.0
4.90000,1042.00000,245.0
4.92000,1048.00000,246.0
4.94000,1045.00000,247.0
4.96000,1047.00000,248.0
4.98000,1049.00000,249.0
5.00000,1046.00000,250.0
5.02000,1046.00000,251.0
5.04000,1048.00000,252.0
5.06000,1044.00000,253.0
5.08000,1046.00000,254.0
5.10000,1051.00000,255.0
5.12000,1053.00000,256.0
5.14000,1055.00000,257.0
5.16000,1057.00000,258.0
5.18000,1052.00000,259.0
5.20000,1052.00000,260.0
5.22000,1056.00000,261.0
5.24000,1056.00000,262.0
5.26000,1058.00000,263.0
5.28000,1061.00000,264.0
5.30000,1063.00000,265.0
5.32000,1064.00000,266.0
5.34000,1060.00000,267.0
5.36000,1063.00000,268.0
5.38000,1062.00000,269.0
5.40000,1065.00000,270.0
5.42000,1071.00000,271.0
5.44000,1069.00000,272.0
5.46000,1072.00000,273.0
5.48000,1072.00000,274.0
5.50000,1069.00000,275.0
5.52000,1068.00000,276.0
5.54000,1070.00000,277.0
5.56000,1070.00000,278.0
5.58000,1073.00000,279.0
5.60000,1078.00000,280.0
5.62000,1082.00000,281.0
5.64000,1078.00000,282.0
5.66000,1080.00000,283.0
5.68000,1078.00000,284.0
5.70000,1078.00000,285.0
5.72000,1080.00000,286.0
5.74000,1081.00000,287.0
5.76000,1088.00000,288.0
5.78000,1090.00000,289.0
5.80000,1080.00000,290.0
5.82000,1080.00000,291.0
5.84000,1086.00000,292.0
5.86000,1088.00000,293.0
5.88000,1088.00000,294.0
5.90000,1092.00000,295.0
5.92000,1097.00000,296.0
5.94000,1094.00000,297.0
5.96000,1098.00000,298.0
5.98000,1097.00000,299.0
6.00000,1094.00000,300.0
6.02000,1096.00000,301.0
6.04000,1098.00000,302.0
6.06000,1098.00000,303.0
6.08000,1098.00000,304.0
6.10000,1106.00000,305.0
6.12000,1102.00000,306.0
6.14000,1108.00000,307.0
6.16000,1109.00000,308.0
6.18000,1108.00000,309.0
6.20000,1104.00000,310.0
6.22000,1104.00000,311.0
6.24000,1107.00000,312.0
6.26000,1112.00000,313.0
6.28000,1115.00000,314.0
6.30000,1115.00000,315.0
6.32000,1116.00000,316.0
6.34000,1111.00000,317.0
6.36000,1106.00000,318.0
6.38000,1116.00000,319.0
6.40000,1110.00000,320.0
6.42000,1118.00000,321.0
6.44000,1118.00000,322.0
6.46000,1120.00000,323.0
6.48000,1120.00000,324.0
6.50000,1117.00000,325.0
6.52000,1114.00000,326.0
6.54000,1118.00000,327.0
6.56000,1118.00000,328.0
6.58000,1116.00000,329.0
6.60000,1128.00000,330.0
6.62000,1126.00000,331.0
6.64000,1129.00000,332.0
6.66000,1126.00000,333.0
6.68000,1120.00000,334.0
6.70000,1126.00000,335.0
6.72000,1126.00000,336.0
6.74000,1124.00000,337.0
6.76000,1131.00000,338.0
6.78000,1128.00000,339.0
6.80000,1134.00000,340.0
6.82000,1131.00000,341.0
6.84000,1125.00000,342.0
6.86000,1128.00000,343.0
6.88000,1129.00000,344.0
6.90000,1129.00000,345.0
6.92000,1137.00000,346.0
6.94000,1136.00000,347.0
6.96000,1138.00000,348.0
6.98000,1136.00000,349.0
7.00000,1136.00000,350.0
7.02000,1137.00000,351.0
7.04000,1134.00000,352.0
7.06000,1134.00000,353.0
7.08000,1135.00000,354.0
7.10000,1137.00000,355.0
7.12000,1144.00000,356.0
7.14000,1140.00000,357.0
7.16000,1142.00000,358.0
7.18000,1136.00000,359.0
7.20000,1136.00000,360.0
7.22000,1138.00000,361.0
7.24000,1138.00000,362.0
7.26000,1145.00000,363.0
7.28000,1144.00000,364.0
7.30000,1144.00000,365.0
7.32000,1142.00000,366.0
7.34000,1142.00000,367.0
7.36000,1142.00000,368.0
7.38000,1142.00000,369.0
7.40000,1146.00000,370.0
7.42000,1148.00000,371.0
7.44000,1149.00000,372.0
7.46000,1146.00000,373.0
7.48000,1150.00000,374.0
7.50000,1142.00000,375.0
7.52000,1147.00000,376.0
7.54000,1146.00000,377.0
7.56000,1144.00000,378.0
7.58000,1150.00000,379.0
7.60000,1150.00000,380.0
7.62000,1152.00000,381.0
7.64000,1152.00000,382.0
7.66000,1152.00000,383.0
7.68000,1149.00000,384.0
7.70000,1147.00000,385.0
7.72000,1147.00000,386.0
7.74000,1146.00000,387.0
7.76000,1152.00000,388.0
7.78000,1152.00000,389.0
7.80000,1153.00000,390.0
7.82000,1155.00000,391.0
7.84000,1146.00000,392.0
7.86000,1148.00000,393.0
7.88000,1148.00000,394.0
7.90000,1147.00000,395.0
7.92000,1154.00000,396.0
7.94000,1154.00000,397.0
7.96000,1154.00000,398.0
7.98000,1155.00000,399.0
8.00000,1149.00000,400.0
8.02000,1150.00000,401.0
8.04000,1149.00000,402.0
8.06000,1150.00000,403.0
8.08000,1151.00000,404.0
8.10000,1157.00000,405.0
8.12000,1156.00000,406.0
8.14000,1155.00000,407.0
8.16000,1148.00000,408.0
8.18000,1153.00000,409.0
8.20000,1150.00000,410.0
8.22000,1152.00000,411.0
8.24000,1162.00000,412.0
8.26000,1157.00000,413.0
8.28000,1159.00000,414.0
8.30000,1156.00000,415.0
8.32000,1160.00000,416.0
8.34000,1156.00000,417.0
8.36000,1154.00000,418.0
8.38000,1156.00000,419.0
8.40000,1154.00000,420.0
8.42000,1163.00000,421.0
8.44000,1160.00000,422.0
8.46000,1163.00000,423.0
8.48000,1162.00000,424.0
8.50000,1157.00000,425.0
8.52000,1157.00000,426.0
8.54000,1158.00000,427.0
8.56000,1158.00000,428.0
8.58000,1165.00000,429.0
8.60000,1165.00000,430.0
8.62000,1164.00000,431.0
8.64000,1164.00000,432.0
8.66000,1164.00000,433.0
8.68000,1160.00000,434.0
8.70000,1158.00000,435.0
8.72000,1159.00000,436.0
8.74000,1152.00000,437.0
8.76000,1164.00000,438.0
8.78000,1168.00000,439.0
8.80000,1165.00000,440.0
8.82000,1166.00000,441.0
8.84000,1160.00000,442.0
8.86000,1162.00000,443.0
8.88000,1160.00000,444.0
8.90000,1164.00000,445.0
8.92000,1167.00000,446.0
8.94000,1166.00000,447.0
8.96000,1169.00000,448.0
8.98000,1162.00000,449.0
9.00000,1162.00000,450.0
9.02000,1168.00000,451.0
9.04000,1162.00000,452.0
9.06000,1165.00000,453.0
9.08000,1167.00000,454.0
9.10000,1173.00000,455.0
9.12000,1170.00000,456.0
9.14000,1170.00000,457.0
9.16000,1168.00000,458.0
9.18000,1168.00000,459.0
9.20000,1166.00000,460.0
9.22000,1166.00000,461.0
9.24000,1166.00000,462.0
9.26000,1170.00000,463.0
9.28000,1170.00000,464.0
9.30000,1170.00000,465.0
9.32000,1171.00000,466.0
9.34000,1166.00000,467.0
9.36000,1166.00000,468.0
9.38000,1173.00000,469.0
9.40000,1174.00000,470.0
9.42000,1168.00000,471.0
9.44000,1170.00000,472.0
9.46000,1175.00000,473.0
9.48000,1163.00000,474.0
9.50000,1166.00000,475.0
9.52000,1170.00000,476.0
9.54000,1168.00000,477.0
9.56000,1166.00000,478.0
9.58000,1173.00000,479.0
9.60000,1173.00000,480.0
9.62000,1173.00000,481.0
9.64000,1172.00000,482.0
9.66000,1167.00000,483.0
9.68000,1167.00000,484.0
9.70000,1172.00000,485.0
9.72000,1168.00000,486.0
9.74000,1170.00000,487.0
9.76000,1178.00000,488.0
9.78000,1175.00000,489.0
9.80000,1173.00000,490.0
9.82000,1178.00000,491.0
9.84000,1172.00000,492.0
9.86000,1170.00000,493.0
9.88000,1173.00000,494.0
9.90000,1170.00000,495.0
9.92000,1174.00000,496.0
9.94000,1181.00000,497.0
9.96000,1180.00000,498.0
9.98000,1170.00000,499.0
10.00000,1173.00000,500.0
10.02000,1165.00000,501.0
10.04000,1171.00000,502.0
10.06000,1172.00000,503.0
10.08000,1179.00000,504.0
10.10000,1179.00000,505.0
10.12000,1177.00000,506.0
10.14000,1178.00000,507.0
10.16000,1178.00000,508.0
10.18000,1168.00000,509.0
10.20000,1170.00000,510.0
10.22000,1170.00000,511.0
10.24000,1168.00000,512.0
10.26000,1172.00000,513.0
10.28000,1170.00000,514.0
10.30000,1170.00000,515.0
10.32000,1170.00000,516.0
10.34000,1162.00000,517.0
10.36000,1160.00000,518.0
10.38000,1158.00000,519.0
10.40000,1156.00000,520.0
10.42000,1158.00000,521.0
10.44000,1154.00000,522.0
10.46000,1154.00000,523.0
10.48000,1150.00000,524.0
10.50000,1145.00000,525.0
10.52000,1140.00000,526.0
10.54000,1138.00000,527.0
10.56000,1132.00000,528.0
10.58000,1127.00000,529.0
10.60000,1137.00000,530.0
10.62000,1132.00000,531.0
10.64000,1130.00000,532.0
10.66000,1127.00000,533.0
10.68000,1118.00000,534.0
10.70000,1119.00000,535.0
10.72000,1117.00000,536.0
10.74000,1116.00000,537.0
10.76000,1118.00000,538.0
10.78000,1116.00000,539.0
10.80000,1113.00000,540.0
10.82000,1110.00000,541.0
10.84000,1102.00000,542.0
10.86000,1104.00000,543.0
10.88000,1098.00000,544.0
10.90000,1102.00000,545.0
10.92000,1098.00000,546.0
10.94000,1098.00000,547.0
10.96000,1096.00000,548.0
10.98000,1096.00000,549.0
11.00000,1090.00000,550.0
11.02000,1089.00000,551.0
11.04000,1082.00000,552.0
11.06000,1090.00000,553.0
11.08000,1089.00000,554.0
11.10000,1086.00000,555.0
11.12000,1082.00000,556.0
11.14000,1083.00000,557.0
11.16000,1078.00000,558.0
11.18000,1077.00000,559.0
11.20000,1072.00000,560.0
11.22000,1074.00000,561.0
11.24000,1076.00000,562.0
11.26000,1076.00000,563.0
11.28000,1076.00000,564.0
11.30000,1073.00000,565.0
11.32000,1073.00000,566.0
11.34000,1070.00000,567.0
11.36000,1067.00000,568.0
11.38000,1067.00000,569.0
11.40000,1063.00000,570.0
11.42000,1066.00000,571.0
11.44000,1069.00000,572.0
11.46000,1069.00000,573.0
11.48000,1069.00000,574.0
11.50000,1068.00000,575.0
11.52000,1062.00000,576.0
11.54000,1062.00000,577.0
11.56000,1064.00000,578.0
11.58000,1069.00000,579.0
11.60000,1068.00000,580.0
11.62000,1063.00000,581.0
11.64000,1063.00000,582.0
11.66000,1066.00000,583.0
11.68000,1064.00000,584.0
11.70000,1062.00000,585.0
11.72000,1063.00000,586.0
11.74000,1067.00000,587.0
11.76000,1057.00000,588.0
11.78000,1064.00000,589.0
11.80000,1064.00000,590.0
11.82000,1066.00000,591.0
11.84000,1062.00000,592.0
11.86000,1058.00000,593.0
11.88000,1062.00000,594.0
11.90000,1061.00000,595.0
11.92000,1062.00000,596.0
11.94000,1062.00000,597.0
11.96000,1063.00000,598.0
11.98000,1063.00000,599.0
12.00000,1056.00000,600.0
12.02000,1057.00000,601.0
12.04000,1057.00000,602.0
12.06000,1055.00000,603.0
12.08000,1060.00000,604.0
12.10000,1062.00000,605.0
12.12000,1058.00000,606.0
12.14000,1058.00000,607.0
12.16000,1055.00000,608.0
12.18000,1054.00000,609.0
12.20000,1052.00000,610.0
12.22000,1062.00000,611.0
12.24000,1053.00000,612.0
12.26000,1058.00000,613.0
12.28000,1058.00000,614.0
12.30000,1058.00000,615.0
12.32000,1056.00000,616.0
12.34000,1053.00000,617.0
12.36000,1054.00000,618.0
12.38000,1056.00000,619.0
12.40000,1050.00000,620.0
12.42000,1056.00000,621.0
12.44000,1056.00000,622.0
12.46000,1054.00000,623.0
12.48000,1056.00000,624.0
12.50000,1047.00000,625.0
12.52000,1046.00000,626.0
12.54000,1049.00000,627.0
12.56000,1049.00000,628.0
12.58000,1050.00000,629.0
12.60000,1051.00000,630.0
12.62000,1054.00000,631.0
12.64000,1048.00000,632.0
12.66000,1047.00000,633.0
12.68000,1045.00000,634.0
12.70000,1046.00000,635.0
12.72000,1046.00000,636.0
12.74000,1052.00000,637.0
12.76000,1044.00000,638.0
12.78000,1050.00000,639.0
12.80000,1053.00000,640.0
12.82000,1048.00000,641.0
12.84000,1044.00000,642.0
12.86000,1042.00000,643.0
12.88000,1047.00000,644.0
12.90000,1045.00000,645.0
12.92000,1043.00000,646.0
12.94000,1049.00000,647.0
12.96000,1050.00000,648.0
12.98000,1038.00000,649.0
13.00000,1042.00000,650.0
13.02000,1041.00000,651.0
13.04000,1042.00000,652.0
13.06000,1040.00000,653.0
13.08000,1044.00000,654.0
13.10000,1048.00000,655.0
13.12000,1047.00000,656.0
13.14000,1049.00000,657.0
13.16000,1040.00000,658.0
13.18000,1038.00000,659.0
13.20000,1040.00000,660.0
13.22000,1040.00000,661.0
13.24000,1041.00000,662.0
13.26000,1045.00000,663.0
13.28000,1044.00000,664.0
13.30000,1044.00000,665.0
13.32000,1046.00000,666.0
13.34000,1043.00000,667.0
13.36000,1038.00000,668.0
13.38000,1040.00000,669.0
13.40000,1042.00000,670.0
13.42000,1040.00000,671.0
13.44000,1041.00000,672.0
13.46000,1045.00000,673.0
13.48000,1042.00000,674.0
13.50000,1037.00000,675.0
13.52000,1038.00000,676.0
13.54000,1042.00000,677.0
13.56000,1040.00000,678.0
13.58000,1046.00000,679.0
13.60000,1045.00000,680.0
13.62000,1044.00000,681.0
13.64000,1045.00000,682.0
13.66000,1036.00000,683.0
13.68000,1038.00000,684.0
13.70000,1038.00000,685.0
13.72000,1041.00000,686.0
13.74000,1038.00000,687.0
13.76000,1042.00000,688.0
13.78000,1041.00000,689.0
13.80000,1044.00000,690.0
13.82000,1042.00000,691.0
13.84000,1041.00000,692.0
13.86000,1031.00000,693.0
13.88000,1039.00000,694.0
13.90000,1035.00000,695.0
13.92000,1042.00000,696.0
13.94000,1043.00000,697.0
13.96000,1042.00000,698.0
13.98000,1030.00000,699.0
14.00000,1034.00000,700.0
14.02000,1037.00000,701.0
14.04000,1036.00000,702.0
14.06000,1036.00000,703.0
14.08000,1043.00000,704.0
14.10000,1043.00000,705.0
14.12000,1041.00000,706.0
14.14000,1040.00000,707.0
14.16000,1034.00000,708.0
14.18000,1030.00000,709.0
14.20000,1037.00000,710.0
14.22000,1038.00000,711.0
14.24000,1031.00000,712.0
14.26000,1041.00000,713.0
14.28000,1044.00000,714.0
14.30000,1042.00000,715.0
14.32000,1039.00000,716.0
14.34000,1036.00000,717.0
14.36000,1037.00000,718.0
14.38000,1036.00000,719.0
14.40000,1037.00000,720.0
14.42000,1044.00000,721.0
14.44000,1042.00000,722.0
14.46000,1038.00000,723.0
14.48000,1041.00000,724.0
14.50000,1032.00000,725.0
14.52000,1036.00000,726.0
14.54000,1040.00000,727.0
14.56000,1038.00000,728.0
14.58000,1043.00000,729.0
14.60000,1042.00000,730.0
14.62000,1048.00000,731.0
14.64000,1041.00000,732.0
14.66000,1036.00000,733.0
14.68000,1038.00000,734.0
14.70000,1038.00000,735.0
14.72000,1036.00000,736.0
14.74000,1037.00000,737.0
14.76000,1030.00000,738.0
14.78000,1030.00000,739.0
14.80000,1040.00000,740.0
14.82000,1042.00000,741.0
14.84000,1041.00000,742.0
14.86000,1036.00000,743.0
14.88000,1038.00000,744.0
14.90000,1035.00000,745.0
14.92000,1030.00000,746.0
14.94000,1042.00000,747.0
14.96000,1042.00000,748.0
14.98000,1040.00000,749.0
15.00000,1039.00000,750.0
15.02000,1034.00000,751.0
15.04000,1036.00000,752.0
15.06000,1040.00000,753.0
15.08000,1045.00000,754.0
15.10000,1044.00000,755.0
15.12000,1042.00000,756.0
15.14000,1046.00000,757.0
15.16000,1040.00000,758.0
15.18000,1044.00000,759.0
15.20000,1044.00000,760.0
15.22000,1043.00000,761.0
15.24000,1042.00000,762.0
15.26000,1049.00000,763.0
15.28000,1046.00000,764.0
15.30000,1054.00000,765.0
15.32000,1055.00000,766.0
15.34000,1052.00000,767.0
15.36000,1050.00000,768.0
15.38000,1049.00000,769.0
15.40000,1053.00000,770.0
15.42000,1058.00000,771.0
15.44000,1060.00000,772.0
15.46000,1061.00000,773.0
15.48000,1063.00000,774.0
15.50000,1059.00000,775.0
15.52000,1067.00000,776.0
15.54000,1059.00000,777.0
15.56000,1062.00000,778.0
15.58000,1070.00000,779.0
15.60000,1070.00000,780.0
15.62000,1070.00000,781.0
15.64000,1072.00000,782.0
15.66000,1072.00000,783.0
15.68000,1073.00000,784.0
15.70000,1070.00000,785.0
15.72000,1076.00000,786.0
15.74000,1077.00000,787.0
15.76000,1082.00000,788.0
15.78000,1083.00000,789.0
15.80000,1087.00000,790.0
15.82000,1082.00000,791.0
15.84000,1082.00000,792.0
15.86000,1086.00000,793.0
15.88000,1085.00000,794.0
15.90000,1084.00000,795.0
15.92000,1093.00000,796.0
15.94000,1092.00000,797.0
15.96000,1097.00000,798.0
15.98000,1097.00000,799.0
16.00000,1093.00000,800.0
16.02000,1094.00000,801.0
16.04000,1094.00000,802.0
16.06000,1095.00000,803.0
16.08000,1103.00000,804.0
16.10000,1103.00000,805.0
16.12000,1104.00000,806.0
16.14000,1106.00000,807.0
16.16000,1104.00000,808.0
16.18000,1102.00000,809.0
16.20000,1106.00000,810.0
16.22000,1106.00000,811.0
16.24000,1106.00000,812.0
16.26000,1114.00000,813.0
16.28000,1114.00000,814.0
16.30000,1114.00000,815.0
16.32000,1117.00000,816.0
16.34000,1108.00000,817.0
16.36000,1113.00000,818.0
16.38000,1111.00000,819.0
16.40000,1116.00000,820.0
16.42000,1121.00000,821.0
16.44000,1116.00000,822.0
16.46000,1122.00000,823.0
16.48000,1124.00000,824.0
16.50000,1116.00000,825.0
16.52000,1120.00000,826.0
16.54000,1124.00000,827.0
16.56000,1121.00000,828.0
16.58000,1119.00000,829.0
16.60000,1129.00000,830.0
16.62000,1129.00000,831.0
16.64000,1130.00000,832.0
16.66000,1125.00000,833.0
16.68000,1125.00000,834.0
16.70000,1123.00000,835.0
16.72000,1126.00000,836.0
16.74000,1134.00000,837.0
16.76000,1135.00000,838.0
16.78000,1122.00000,839.0
16.80000,1128.00000,840.0
16.82000,1130.00000,841.0
16.84000,1133.00000,842.0
16.86000,1133.00000,843.0
16.88000,1134.00000,844.0
16.90000,1132.00000,845.0
16.92000,1138.00000,846.0
16.94000,1142.00000,847.0
16.96000,1142.00000,848.0
16.98000,1139.00000,849.0
17.00000,1139.00000,850.0
17.02000,1137.00000,851.0
17.04000,1137.00000,852.0
17.06000,1137.00000,853.0
17.08000,1144.00000,854.0
17.10000,1144.00000,855.0
17.12000,1148.00000,856.0
17.14000,1146.00000,857.0
17.16000,1140.00000,858.0
17.18000,1142.00000,859.0
17.20000,1142.00000,860.0
17.22000,1141.00000,861.0
17.24000,1149.00000,862.0
17.26000,1139.00000,863.0
17.28000,1147.00000,864.0
17.30000,1150.00000,865.0
17.32000,1145.00000,866.0
17.34000,1143.00000,867.0
17.36000,1146.00000,868.0
17.38000,1148.00000,869.0
17.40000,1142.00000,870.0
17.42000,1152.00000,871.0
17.44000,1154.00000,872.0
17.46000,1154.00000,873.0
17.48000,1153.00000,874.0
17.50000,1140.00000,875.0
17.52000,1151.00000,876.0
17.54000,1149.00000,877.0
17.56000,1144.00000,878.0
17.58000,1153.00000,879.0
17.60000,1154.00000,880.0
17.62000,1155.00000,881.0
17.64000,1144.00000,882.0
17.66000,1150.00000,883.0
17.68000,1152.00000,884.0
17.70000,1153.00000,885.0
17.72000,1152.00000,886.0
17.74000,1158.00000,887.0
17.76000,1158.00000,888.0
17.78000,1159.00000,889.0
17.80000,1159.00000,890.0
17.82000,1158.00000,891.0
17.84000,1153.00000,892.0
17.86000,1157.00000,893.0
17.88000,1155.00000,894.0
17.90000,1152.00000,895.0
17.92000,1161.00000,896.0
17.94000,1156.00000,897.0
17.96000,1161.00000,898.0
17.98000,1162.00000,899.0
18.00000,1156.00000,900.0
18.02000,1156.00000,901.0
18.04000,1157.00000,902.0
18.06000,1157.00000,903.0
18.08000,1160.00000,904.0
18.10000,1163.00000,905.0
18.12000,1164.00000,906.0
18.14000,1162.00000,907.0
18.16000,1159.00000,908.0
18.18000,1158.00000,909.0
18.20000,1160.00000,910.0
18.22000,1159.00000,911.0
18.24000,1163.00000,912.0
18.26000,1165.00000,913.0
18.28000,1167.00000,914.0
18.30000,1165.00000,915.0
18.32000,1166.00000,916.0
18.34000,1162.00000,917.0
18.36000,1164.00000,918.0
18.38000,1161.00000,919.0
18.40000,1154.00000,920.0
18.42000,1165.00000,921.0
18.44000,1168.00000,922.0
18.46000,1168.00000,923.0
18.48000,1167.00000,924.0
18.50000,1165.00000,925.0
18.52000,1162.00000,926.0
18.54000,1162.00000,927.0
18.56000,1163.00000,928.0
18.58000,1167.00000,929.0
18.60000,1170.00000,930.0
