Time [min],Reflectance_590,PulseNumber
59.88000,1978.00000,2994.0
59.90000,1978.00000,2995.0
59.92000,1979.00000,2996.0
59.94000,1977.00000,2997.0
59.96000,1986.00000,2998.0
59.98000,1990.00000,2999.0
60.00000,1984.00000,3000.0
60.02000,1981.00000,3001.0
60.04000,1981.00000,3002.0
60.06000,1978.00000,3003.0
60.08000,1985.00000,3004.0
60.10000,1982.00000,3005.0
60.12000,1978.00000,3006.0
60.14000,1966.00000,3007.0
60.16000,1966.00000,3008.0
60.18000,1960.00000,3009.0
60.20000,1959.00000,3010.0
60.22000,1956.00000,3011.0
60.24000,1958.00000,3012.0
60.26000,1952.00000,3013.0
60.28000,1944.00000,3014.0
60.30000,1942.00000,3015.0
60.32000,1928.00000,3016.0
60.34000,1925.00000,3017.0
60.36000,1917.00000,3018.0
60.38000,1913.00000,3019.0
60.40000,1908.00000,3020.0
60.42000,1906.00000,3021.0
60.44000,1899.00000,3022.0
60.46000,1893.00000,3023.0
60.48000,1889.00000,3024.0
60.50000,1878.00000,3025.0
60.52000,1873.00000,3026.0
60.54000,1865.00000,3027.0
60.56000,1857.00000,3028.0
60.58000,1859.00000,3029.0
60.60000,1854.00000,3030.0
60.62000,1849.00000,3031.0
60.64000,1846.00000,3032.0
60.66000,1834.00000,3033.0
60.68000,1830.00000,3034.0
60.70000,1827.00000,3035.0
60.72000,1822.00000,3036.0
60.74000,1823.00000,3037.0
60.76000,1819.00000,3038.0
60.78000,1817.00000,3039.0
60.80000,1809.00000,3040.0
60.82000,1796.00000,3041.0
60.84000,1796.00000,3042.0
60.86000,1793.00000,3043.0
60.88000,1793.00000,3044.0
60.90000,1786.00000,3045.0
60.92000,1788.00000,3046.0
60.94000,1777.00000,3047.0
60.96000,1785.00000,3048.0
60.98000,1781.00000,3049.0
61.00000,1775.00000,3050.0
61.02000,1777.00000,3051.0
61.04000,1774.00000,3052.0
61.06000,1773.00000,3053.0
61.08000,1781.00000,3054.0
61.10000,1780.00000,3055.0
61.12000,1781.00000,3056.0
61.14000,1780.00000,3057.0
61.16000,1773.00000,3058.0
61.18000,1770.00000,3059.0
61.20000,1775.00000,3060.0
61.22000,1773.00000,3061.0
61.24000,1778.00000,3062.0
61.26000,1779.00000,3063.0
61.28000,1778.00000,3064.0
61.30000,1774.00000,3065.0
61.32000,1774.00000,3066.0
61.34000,1767.00000,3067.0
61.36000,1766.00000,3068.0
61.38000,1766.00000,3069.0
61.40000,1762.00000,3070.0
61.42000,1768.00000,3071.0
61.44000,1764.00000,3072.0
61.46000,1762.00000,3073.0
61.48000,1764.00000,3074.0
61.50000,1758.00000,3075.0
61.52000,1757.00000,3076.0
61.54000,1753.00000,3077.0
61.56000,1751.00000,3078.0
61.58000,1754.00000,3079.0
61.60000,1752.00000,3080.0
61.62000,1742.00000,3081.0
61.64000,1749.00000,3082.0
61.66000,1744.00000,3083.0
61.68000,1740.00000,3084.0
61.70000,1740.00000,3085.0
61.72000,1738.00000,3086.0
61.74000,1743.00000,3087.0
61.76000,1741.00000,3088.0
61.78000,1738.00000,3089.0
61.80000,1735.00000,3090.0
61.82000,1731.00000,3091.0
61.84000,1726.00000,3092.0
61.86000,1725.00000,3093.0
61.88000,1732.00000,3094.0
61.90000,1727.00000,3095.0
61.92000,1727.00000,3096.0
61.94000,1726.00000,3097.0
61.96000,1727.00000,3098.0
61.98000,1725.00000,3099.0
62.00000,1718.00000,3100.0
62.02000,1716.00000,3101.0
62.04000,1717.00000,3102.0
62.06000,1714.00000,3103.0
62.08000,1721.00000,3104.0
62.10000,1717.00000,3105.0
62.12000,1719.00000,3106.0
62.14000,1718.00000,3107.0
62.16000,1711.00000,3108.0
62.18000,1708.00000,3109.0
62.20000,1709.00000,3110.0
62.22000,1708.00000,3111.0
62.24000,1710.00000,3112.0
62.26000,1712.00000,3113.0
62.28000,1711.00000,3114.0
62.30000,1709.00000,3115.0
62.32000,1708.00000,3116.0
62.34000,1705.00000,3117.0
62.36000,1701.00000,3118.0
62.38000,1700.00000,3119.0
62.40000,1698.00000,3120.0
62.42000,1706.00000,3121.0
62.44000,1702.00000,3122.0
62.46000,1701.00000,3123.0
62.48000,1703.00000,3124.0
62.50000,1694.00000,3125.0
62.52000,1694.00000,3126.0
62.54000,1694.00000,3127.0
62.56000,1692.00000,3128.0
62.58000,1695.00000,3129.0
62.60000,1696.00000,3130.0
62.62000,1698.00000,3131.0
62.64000,1695.00000,3132.0
62.66000,1690.00000,3133.0
62.68000,1690.00000,3134.0
62.70000,1690.00000,3135.0
62.72000,1688.00000,3136.0
62.74000,1696.00000,3137.0
62.76000,1694.00000,3138.0
62.78000,1690.00000,3139.0
62.80000,1690.00000,3140.0
62.82000,1693.00000,3141.0
62.84000,1686.00000,3142.0
62.86000,1684.00000,3143.0
62.88000,1683.00000,3144.0
62.90000,1679.00000,3145.0
62.92000,1688.00000,3146.0
62.94000,1687.00000,3147.0
62.96000,1688.00000,3148.0
62.98000,1686.00000,3149.0
63.00000,1682.00000,3150.0
63.02000,1682.00000,3151.0
63.04000,1676.00000,3152.0
63.06000,1680.00000,3153.0
63.08000,1686.00000,3154.0
63.10000,1683.00000,3155.0
63.12000,1682.00000,3156.0
63.14000,1685.00000,3157.0
63.16000,1674.00000,3158.0
63.18000,1679.00000,3159.0
63.20000,1678.00000,3160.0
63.22000,1676.00000,3161.0
63.24000,1678.00000,3162.0
63.26000,1680.00000,3163.0
63.28000,1680.00000,3164.0
63.30000,1684.00000,3165.0
63.32000,1674.00000,3166.0
63.34000,1673.00000,3167.0
63.36000,1672.00000,3168.0
63.38000,1679.00000,3169.0
63.40000,1672.00000,3170.0
63.42000,1674.00000,3171.0
63.44000,1679.00000,3172.0
63.46000,1678.00000,3173.0
63.48000,1678.00000,3174.0
63.50000,1671.00000,3175.0
63.52000,1672.00000,3176.0
63.54000,1671.00000,3177.0
63.56000,1670.00000,3178.0
63.58000,1678.00000,3179.0
63.60000,1673.00000,3180.0
63.62000,1676.00000,3181.0
63.64000,1668.00000,3182.0
63.66000,1670.00000,3183.0
63.68000,1669.00000,3184.0
63.70000,1670.00000,3185.0
63.72000,1666.00000,3186.0
63.74000,1674.00000,3187.0
63.76000,1674.00000,3188.0
63.78000,1671.00000,3189.0
63.80000,1674.00000,3190.0
63.82000,1673.00000,3191.0
63.84000,1669.00000,3192.0
63.86000,1668.00000,3193.0
63.88000,1666.00000,3194.0
63.90000,1666.00000,3195.0
63.92000,1672.00000,3196.0
63.94000,1674.00000,3197.0
63.96000,1670.00000,3198.0
63.98000,1673.00000,3199.0
64.00000,1664.00000,3200.0
64.02000,1665.00000,3201.0
64.04000,1666.00000,3202.0
64.06000,1664.00000,3203.0
64.08000,1668.00000,3204.0
64.10000,1674.00000,3205.0
64.12000,1672.00000,3206.0
64.14000,1671.00000,3207.0
64.16000,1673.00000,3208.0
64.18000,1665.00000,3209.0
64.20000,1668.00000,3210.0
64.22000,1665.00000,3211.0
64.24000,1671.00000,3212.0
64.26000,1669.00000,3213.0
64.28000,1670.00000,3214.0
64.30000,1668.00000,3215.0
64.32000,1665.00000,3216.0
64.34000,1666.00000,3217.0
64.36000,1664.00000,3218.0
64.38000,1657.00000,3219.0
64.40000,1664.00000,3220.0
64.42000,1670.00000,3221.0
64.44000,1670.00000,3222.0
64.46000,1670.00000,3223.0
64.48000,1665.00000,3224.0
64.50000,1663.00000,3225.0
64.52000,1666.00000,3226.0
64.54000,1666.00000,3227.0
64.56000,1663.00000,3228.0
64.58000,1671.00000,3229.0
64.60000,1670.00000,3230.0
64.62000,1664.00000,3231.0
64.64000,1670.00000,3232.0
64.66000,1671.00000,3233.0
64.68000,1663.00000,3234.0
64.70000,1664.00000,3235.0
64.72000,1664.00000,3236.0
64.74000,1667.00000,3237.0
64.76000,1671.00000,3238.0
64.78000,1669.00000,3239.0
64.80000,1670.00000,3240.0
64.82000,1662.00000,3241.0
64.84000,1666.00000,3242.0
64.86000,1662.00000,3243.0
64.88000,1664.00000,3244.0
64.90000,1663.00000,3245.0
64.92000,1669.00000,3246.0
64.94000,1671.00000,3247.0
64.96000,1670.00000,3248.0
64.98000,1670.00000,3249.0
65.00000,1666.00000,3250.0
65.02000,1665.00000,3251.0
65.04000,1670.00000,3252.0
65.06000,1673.00000,3253.0
65.08000,1682.00000,3254.0
65.10000,1677.00000,3255.0
65.12000,1682.00000,3256.0
65.14000,1686.00000,3257.0
65.16000,1682.00000,3258.0
65.18000,1684.00000,3259.0
65.20000,1687.00000,3260.0
65.22000,1689.00000,3261.0
65.24000,1695.00000,3262.0
65.26000,1702.00000,3263.0
65.28000,1703.00000,3264.0
65.30000,1705.00000,3265.0
65.32000,1706.00000,3266.0
65.34000,1709.00000,3267.0
65.36000,1712.00000,3268.0
65.38000,1711.00000,3269.0
65.40000,1717.00000,3270.0
65.42000,1722.00000,3271.0
65.44000,1726.00000,3272.0
65.46000,1728.00000,3273.0
65.48000,1730.00000,3274.0
65.50000,1729.00000,3275.0
65.52000,1732.00000,3276.0
65.54000,1740.00000,3277.0
65.56000,1746.00000,3278.0
65.58000,1748.00000,3279.0
65.60000,1749.00000,3280.0
65.62000,1754.00000,3281.0
65.64000,1750.00000,3282.0
65.66000,1754.00000,3283.0
65.68000,1753.00000,3284.0
65.70000,1758.00000,3285.0
65.72000,1756.00000,3286.0
65.74000,1762.00000,3287.0
65.76000,1768.00000,3288.0
65.78000,1772.00000,3289.0
65.80000,1767.00000,3290.0
65.82000,1770.00000,3291.0
65.84000,1773.00000,3292.0
65.86000,1776.00000,3293.0
65.88000,1777.00000,3294.0
65.90000,1781.00000,3295.0
65.92000,1785.00000,3296.0
65.94000,1791.00000,3297.0
65.96000,1792.00000,3298.0
65.98000,1793.00000,3299.0
66.00000,1794.00000,3300.0
66.02000,1796.00000,3301.0
66.04000,1798.00000,3302.0
66.06000,1802.00000,3303.0
66.08000,1806.00000,3304.0
66.10000,1810.00000,3305.0
66.12000,1809.00000,3306.0
66.14000,1812.00000,3307.0
66.16000,1809.00000,3308.0
66.18000,1809.00000,3309.0
66.20000,1815.00000,3310.0
66.22000,1814.00000,3311.0
66.24000,1813.00000,3312.0
66.26000,1824.00000,3313.0
66.28000,1823.00000,3314.0
66.30000,1826.00000,3315.0
66.32000,1825.00000,3316.0
66.34000,1827.00000,3317.0
66.36000,1828.00000,3318.0
66.38000,1832.00000,3319.0
66.40000,1832.00000,3320.0
66.42000,1841.00000,3321.0
66.44000,1842.00000,3322.0
66.46000,1834.00000,3323.0
66.48000,1846.00000,3324.0
66.50000,1845.00000,3325.0
66.52000,1845.00000,3326.0
66.54000,1846.00000,3327.0
66.56000,1854.00000,3328.0
66.58000,1854.00000,3329.0
66.60000,1851.00000,3330.0
66.62000,1854.00000,3331.0
66.64000,1857.00000,3332.0
66.66000,1854.00000,3333.0
66.68000,1857.00000,3334.0
66.70000,1860.00000,3335.0
66.72000,1860.00000,3336.0
66.74000,1869.00000,3337.0
66.76000,1869.00000,3338.0
66.78000,1868.00000,3339.0
66.80000,1873.00000,3340.0
66.82000,1872.00000,3341.0
66.84000,1869.00000,3342.0
66.86000,1873.00000,3343.0
66.88000,1873.00000,3344.0
66.90000,1869.00000,3345.0
66.92000,1877.00000,3346.0
66.94000,1884.00000,3347.0
66.96000,1884.00000,3348.0
66.98000,1887.00000,3349.0
67.00000,1880.00000,3350.0
67.02000,1875.00000,3351.0
67.04000,1885.00000,3352.0
67.06000,1884.00000,3353.0
67.08000,1890.00000,3354.0
67.10000,1892.00000,3355.0
67.12000,1897.00000,3356.0
67.14000,1898.00000,3357.0
67.16000,1892.00000,3358.0
67.18000,1890.00000,3359.0
67.20000,1896.00000,3360.0
67.22000,1894.00000,3361.0
67.24000,1901.00000,3362.0
67.26000,1902.00000,3363.0
67.28000,1904.00000,3364.0
67.30000,1907.00000,3365.0
67.32000,1901.00000,3366.0
67.34000,1903.00000,3367.0
67.36000,1904.00000,3368.0
67.38000,1904.00000,3369.0
67.40000,1906.00000,3370.0
67.42000,1912.00000,3371.0
67.44000,1912.00000,3372.0
67.46000,1916.00000,3373.0
67.48000,1918.00000,3374.0
67.50000,1913.00000,3375.0
67.52000,1918.00000,3376.0
67.54000,1916.00000,3377.0
67.56000,1915.00000,3378.0
67.58000,1923.00000,3379.0
67.60000,1919.00000,3380.0
67.62000,1918.00000,3381.0
67.64000,1927.00000,3382.0
67.66000,1915.00000,3383.0
67.68000,1921.00000,3384.0
67.70000,1920.00000,3385.0
67.72000,1926.00000,3386.0
67.74000,1928.00000,3387.0
67.76000,1931.00000,3388.0
67.78000,1933.00000,3389.0
67.80000,1930.00000,3390.0
67.82000,1929.00000,3391.0
67.84000,1921.00000,3392.0
67.86000,1929.00000,3393.0
67.88000,1929.00000,3394.0
67.90000,1930.00000,3395.0
67.92000,1940.00000,3396.0
67.94000,1939.00000,3397.0
67.96000,1942.00000,3398.0
67.98000,1936.00000,3399.0
68.00000,1937.00000,3400.0
68.02000,1937.00000,3401.0
68.04000,1937.00000,3402.0
68.06000,1938.00000,3403.0
68.08000,1940.00000,3404.0
68.10000,1943.00000,3405.0
68.12000,1945.00000,3406.0
68.14000,1946.00000,3407.0
68.16000,1944.00000,3408.0
68.18000,1944.00000,3409.0
68.20000,1944.00000,3410.0
68.22000,1944.00000,3411.0
68.24000,1954.00000,3412.0
68.26000,1952.00000,3413.0
68.28000,1951.00000,3414.0
68.30000,1952.00000,3415.0
68.32000,1951.00000,3416.0
68.34000,1950.00000,3417.0
68.36000,1951.00000,3418.0
68.38000,1948.00000,3419.0
68.40000,1950.00000,3420.0
68.42000,1956.00000,3421.0
68.44000,1956.00000,3422.0
68.46000,1950.00000,3423.0
68.48000,1956.00000,3424.0
68.50000,1957.00000,3425.0
68.52000,1953.00000,3426.0
68.54000,1959.00000,3427.0
68.56000,1956.00000,3428.0
68.58000,1958.00000,3429.0
68.60000,1960.00000,3430.0
68.62000,1964.00000,3431.0
68.64000,1962.00000,3432.0
68.66000,1960.00000,3433.0
68.68000,1963.00000,3434.0
68.70000,1961.00000,3435.0
68.72000,1959.00000,3436.0
68.74000,1964.00000,3437.0
68.76000,1969.00000,3438.0
68.78000,1966.00000,3439.0
68.80000,1965.00000,3440.0
68.82000,1961.00000,3441.0
68.84000,1964.00000,3442.0
68.86000,1965.00000,3443.0
68.88000,1964.00000,3444.0
68.90000,1967.00000,3445.0
68.92000,1970.00000,3446.0
68.94000,1962.00000,3447.0
68.96000,1971.00000,3448.0
68.98000,1966.00000,3449.0
69.00000,1968.00000,3450.0
69.02000,1970.00000,3451.0
69.04000,1968.00000,3452.0
69.06000,1968.00000,3453.0
69.08000,1967.00000,3454.0
69.10000,1973.00000,3455.0
69.12000,1972.00000,3456.0
69.14000,1981.00000,3457.0
69.16000,1968.00000,3458.0
69.18000,1972.00000,3459.0
69.20000,1969.00000,3460.0
69.22000,1971.00000,3461.0
69.24000,1977.00000,3462.0
69.26000,1979.00000,3463.0
69.28000,1978.00000,3464.0
69.30000,1981.00000,3465.0
69.32000,1977.00000,3466.0
69.34000,1974.00000,3467.0
69.36000,1972.00000,3468.0
69.38000,1972.00000,3469.0
69.40000,1980.00000,3470.0
69.42000,1977.00000,3471.0
69.44000,1982.00000,3472.0
69.46000,1981.00000,3473.0
69.48000,1975.00000,3474.0
69.50000,1975.00000,3475.0
69.52000,1976.00000,3476.0
69.54000,1976.00000,3477.0
69.56000,1981.00000,3478.0
69.58000,1981.00000,3479.0
69.60000,1982.00000,3480.0
69.62000,1986.00000,3481.0
69.64000,1973.00000,3482.0
69.66000,1980.00000,3483.0
69.68000,1980.00000,3484.0
69.70000,1980.00000,3485.0
69.72000,1978.00000,3486.0
69.74000,1986.00000,3487.0
69.76000,1983.00000,3488.0
69.78000,1985.00000,3489.0
69.80000,1984.00000,3490.0
69.82000,1982.00000,3491.0
69.84000,1981.00000,3492.0
69.86000,1978.00000,3493.0
69.88000,1981.00000,3494.0
69.90000,1983.00000,3495.0
69.92000,1984.00000,3496.0
69.94000,1988.00000,3497.0
69.96000,1984.00000,3498.0
69.98000,1989.00000,3499.0
70.00000,1983.00000,3500.0
70.02000,1985.00000,3501.0
70.04000,1983.00000,3502.0
70.06000,1982.00000,3503.0
70.08000,1988.00000,3504.0
70.10000,1983.00000,3505.0
70.12000,1980.00000,3506.0
70.14000,1978.00000,3507.0
70.16000,1969.00000,3508.0
70.18000,1966.00000,3509.0
70.20000,1963.00000,3510.0
70.22000,1959.00000,3511.0
70.24000,1957.00000,3512.0
70.26000,1954.00000,3513.0
70.28000,1945.00000,3514.0
70.30000,1940.00000,3515.0
70.32000,1932.00000,3516.0
70.34000,1927.00000,3517.0
70.36000,1922.00000,3518.0
70.38000,1910.00000,3519.0
70.40000,1913.00000,3520.0
70.42000,1906.00000,3521.0
70.44000,1902.00000,3522.0
70.46000,1894.00000,3523.0
70.48000,1890.00000,3524.0
70.50000,1878.00000,3525.0
70.52000,1873.00000,3526.0
70.54000,1866.00000,3527.0
70.56000,1860.00000,3528.0
70.58000,1862.00000,3529.0
70.60000,1857.00000,3530.0
70.62000,1850.00000,3531.0
70.64000,1846.00000,3532.0
70.66000,1839.00000,3533.0
70.68000,1832.00000,3534.0
70.70000,1819.00000,3535.0
70.72000,1828.00000,3536.0
70.74000,1826.00000,3537.0
70.76000,1818.00000,3538.0
70.78000,1806.00000,3539.0
70.80000,1813.00000,3540.0
70.82000,1799.00000,3541.0
70.84000,1798.00000,3542.0
70.86000,1797.00000,3543.0
70.88000,1796.00000,3544.0
70.90000,1794.00000,3545.0
70.92000,1790.00000,3546.0
70.94000,1789.00000,3547.0
70.96000,1786.00000,3548.0
70.98000,1782.00000,3549.0
71.00000,1779.00000,3550.0
71.02000,1779.00000,3551.0
71.04000,1777.00000,3552.0
71.06000,1767.00000,3553.0
71.08000,1784.00000,3554.0
71.10000,1786.00000,3555.0
71.12000,1783.00000,3556.0
71.14000,1782.00000,3557.0
71.16000,1775.00000,3558.0
71.18000,1777.00000,3559.0
71.20000,1778.00000,3560.0
71.22000,1778.00000,3561.0
71.24000,1783.00000,3562.0
71.26000,1781.00000,3563.0
71.28000,1783.00000,3564.0
71.30000,1780.00000,3565.0
71.32000,1773.00000,3566.0
71.34000,1770.00000,3567.0
71.36000,1772.00000,3568.0
71.38000,1767.00000,3569.0
71.40000,1770.00000,3570.0
71.42000,1774.00000,3571.0
71.44000,1770.00000,3572.0
71.46000,1766.00000,3573.0
71.48000,1766.00000,3574.0
71.50000,1765.00000,3575.0
71.52000,1757.00000,3576.0
71.54000,1756.00000,3577.0
71.56000,1752.00000,3578.0
71.58000,1757.00000,3579.0
71.60000,1756.00000,3580.0
71.62000,1754.00000,3581.0
71.64000,1753.00000,3582.0
71.66000,1744.00000,3583.0
71.68000,1747.00000,3584.0
71.70000,1743.00000,3585.0
71.72000,1740.00000,3586.0
71.74000,1743.00000,3587.0
71.76000,1744.00000,3588.0
71.78000,1741.00000,3589.0
71.80000,1736.00000,3590.0
71.82000,1736.00000,3591.0
71.84000,1740.00000,3592.0
71.86000,1730.00000,3593.0
71.88000,1733.00000,3594.0
71.90000,1734.00000,3595.0
71.92000,1734.00000,3596.0
71.94000,1733.00000,3597.0
71.96000,1730.00000,3598.0
71.98000,1728.00000,3599.0
72.00000,1725.00000,3600.0
72.02000,1722.00000,3601.0
72.04000,1726.00000,3602.0
72.06000,1719.00000,3603.0
72.08000,1727.00000,3604.0
72.10000,1721.00000,3605.0
72.12000,1722.00000,3606.0
72.14000,1720.00000,3607.0
72.16000,1714.00000,3608.0
72.18000,1710.00000,3609.0
72.20000,1714.00000,3610.0
72.22000,1710.00000,3611.0
72.24000,1716.00000,3612.0
72.26000,1714.00000,3613.0
72.28000,1715.00000,3614.0
72.30000,1712.00000,3615.0
72.32000,1704.00000,3616.0
72.34000,1706.00000,3617.0
72.36000,1706.00000,3618.0
72.38000,1704.00000,3619.0
72.40000,1706.00000,3620.0
72.42000,1705.00000,3621.0
72.44000,1695.00000,3622.0
72.46000,1695.00000,3623.0
72.48000,1702.00000,3624.0
72.50000,1697.00000,3625.0
72.52000,1699.00000,3626.0
72.54000,1700.00000,3627.0
72.56000,1697.00000,3628.0
72.58000,1699.00000,3629.0
72.60000,1695.00000,3630.0
72.62000,1696.00000,3631.0
72.64000,1699.00000,3632.0
72.66000,1694.00000,3633.0
72.68000,1693.00000,3634.0
72.70000,1692.00000,3635.0
72.72000,1689.00000,3636.0
72.74000,1694.00000,3637.0
72.76000,1697.00000,3638.0
72.78000,1696.00000,3639.0
72.80000,1695.00000,3640.0
72.82000,1689.00000,3641.0
72.84000,1691.00000,3642.0
72.86000,1688.00000,3643.0
72.88000,1686.00000,3644.0
72.90000,1690.00000,3645.0
72.92000,1693.00000,3646.0
72.94000,1692.00000,3647.0
72.96000,1692.00000,3648.0
72.98000,1690.00000,3649.0
73.00000,1684.00000,3650.0
73.02000,1683.00000,3651.0
73.04000,1682.00000,3652.0
73.06000,1681.00000,3653.0
73.08000,1685.00000,3654.0
73.10000,1687.00000,3655.0
73.12000,1689.00000,3656.0
73.14000,1682.00000,3657.0
73.16000,1682.00000,3658.0
73.18000,1682.00000,3659.0
73.20000,1678.00000,3660.0
73.22000,1682.00000,3661.0
73.24000,1684.00000,3662.0
73.26000,1682.00000,3663.0
73.28000,1685.00000,3664.0
73.30000,1679.00000,3665.0
73.32000,1675.00000,3666.0
73.34000,1678.00000,3667.0
73.36000,1677.00000,3668.0
73.38000,1677.00000,3669.0
73.40000,1681.00000,3670.0
73.42000,1673.00000,3671.0
73.44000,1682.00000,3672.0
73.46000,1684.00000,3673.0
73.48000,1677.00000,3674.0
73.50000,1669.00000,3675.0
73.52000,1672.00000,3676.0
73.54000,1673.00000,3677.0
73.56000,1673.00000,3678.0
73.58000,1680.00000,3679.0
73.60000,1678.00000,3680.0
73.62000,1680.00000,3681.0
73.64000,1678.00000,3682.0
73.66000,1668.00000,3683.0
73.68000,1672.00000,3684.0
73.70000,1672.00000,3685.0
73.72000,1672.00000,3686.0
73.74000,1678.00000,3687.0
73.76000,1674.00000,3688.0
73.78000,1675.00000,3689.0
73.80000,1677.00000,3690.0
73.82000,1673.00000,3691.0
73.84000,1670.00000,3692.0
73.86000,1671.00000,3693.0
73.88000,1672.00000,3694.0
73.90000,1671.00000,3695.0
73.92000,1676.00000,3696.0
73.94000,1676.00000,3697.0
73.96000,1676.00000,3698.0
73.98000,1663.00000,3699.0
74.00000,1669.00000,3700.0
74.02000,1668.00000,3701.0
74.04000,1670.00000,3702.0
74.06000,1666.00000,3703.0
74.08000,1672.00000,3704.0
74.10000,1674.00000,3705.0
74.12000,1674.00000,3706.0
74.14000,1677.00000,3707.0
74.16000,1669.00000,3708.0
74.18000,1672.00000,3709.0
74.20000,1667.00000,3710.0
74.22000,1666.00000,3711.0
74.24000,1673.00000,3712.0
74.26000,1675.00000,3713.0
74.28000,1665.00000,3714.0
74.30000,1670.00000,3715.0
74.32000,1671.00000,3716.0
74.34000,1668.00000,3717.0
74.36000,1666.00000,3718.0
74.38000,1665.00000,3719.0
74.40000,1672.00000,3720.0
74.42000,1669.00000,3721.0
74.44000,1674.00000,3722.0
74.46000,1672.00000,3723.0
74.48000,1668.00000,3724.0
74.50000,1665.00000,3725.0
74.52000,1665.00000,3726.0
74.54000,1669.00000,3727.0
74.56000,1666.00000,3728.0
74.58000,1663.00000,3729.0
74.60000,1673.00000,3730.0
74.62000,1671.00000,3731.0
74.64000,1672.00000,3732.0
74.66000,1666.00000,3733.0
74.68000,1659.00000,3734.0
74.70000,1666.00000,3735.0
74.72000,1674.00000,3736.0
74.74000,1670.00000,3737.0
74.76000,1670.00000,3738.0
74.78000,1671.00000,3739.0
74.80000,1670.00000,3740.0
74.82000,1664.00000,3741.0
74.84000,1664.00000,3742.0
74.86000,1668.00000,3743.0
74.88000,1667.00000,3744.0
74.90000,1669.00000,3745.0
74.92000,1673.00000,3746.0
74.94000,1670.00000,3747.0
74.96000,1672.00000,3748.0
74.98000,1668.00000,3749.0
75.00000,1668.00000,3750.0
75.02000,1672.00000,3751.0
75.04000,1672.00000,3752.0
75.06000,1674.00000,3753.0
75.08000,1681.00000,3754.0
75.10000,1684.00000,3755.0
75.12000,1683.00000,3756.0
75.14000,1690.00000,3757.0
75.16000,1686.00000,3758.0
75.18000,1690.00000,3759.0
75.20000,1690.00000,3760.0
75.22000,1696.00000,3761.0
75.24000,1705.00000,3762.0
75.26000,1706.00000,3763.0
75.28000,1708.00000,3764.0
75.30000,1712.00000,3765.0
75.32000,1712.00000,3766.0
75.34000,1713.00000,3767.0
75.36000,1714.00000,3768.0
75.38000,1716.00000,3769.0
75.40000,1727.00000,3770.0
75.42000,1728.00000,3771.0
75.44000,1736.00000,3772.0
75.46000,1736.00000,3773.0
75.48000,1733.00000,3774.0
75.50000,1736.00000,3775.0
75.52000,1738.00000,3776.0
75.54000,1743.00000,3777.0
75.56000,1744.00000,3778.0
75.58000,1748.00000,3779.0
75.60000,1751.00000,3780.0
75.62000,1754.00000,3781.0
75.64000,1759.00000,3782.0
75.66000,1758.00000,3783.0
75.68000,1758.00000,3784.0
75.70000,1761.00000,3785.0
75.72000,1764.00000,3786.0
75.74000,1776.00000,3787.0
75.76000,1777.00000,3788.0
75.78000,1768.00000,3789.0
75.80000,1783.00000,3790.0
75.82000,1776.00000,3791.0
75.84000,1782.00000,3792.0
75.86000,1782.00000,3793.0
75.88000,1786.00000,3794.0
75.90000,1792.00000,3795.0
75.92000,1787.00000,3796.0
75.94000,1799.00000,3797.0
75.96000,1798.00000,3798.0
75.98000,1802.00000,3799.0
76.00000,1799.00000,3800.0
76.02000,1803.00000,3801.0
76.04000,1803.00000,3802.0
76.06000,1804.00000,3803.0
76.08000,1813.00000,3804.0
76.10000,1815.00000,3805.0
76.12000,1816.00000,3806.0
76.14000,1809.00000,3807.0
76.16000,1815.00000,3808.0
76.18000,1819.00000,3809.0
76.20000,1818.00000,3810.0
76.22000,1822.00000,3811.0
76.24000,1830.00000,3812.0
76.26000,1833.00000,3813.0
76.28000,1834.00000,3814.0
76.30000,1836.00000,3815.0
76.32000,1830.00000,3816.0
76.34000,1834.00000,3817.0
76.36000,1839.00000,3818.0
76.38000,1840.00000,3819.0
76.40000,1835.00000,3820.0
76.42000,1846.00000,3821.0
76.44000,1850.00000,3822.0
76.46000,1853.00000,3823.0
76.48000,1846.00000,3824.0
76.50000,1846.00000,3825.0
76.52000,1852.00000,3826.0
76.54000,1852.00000,3827.0
76.56000,1853.00000,3828.0
76.58000,1863.00000,3829.0
76.60000,1864.00000,3830.0
76.62000,1864.00000,3831.0
76.64000,1860.00000,3832.0
76.66000,1860.00000,3833.0
76.68000,1866.00000,3834.0
76.70000,1869.00000,3835.0
76.72000,1869.00000,3836.0
76.74000,1875.00000,3837.0
76.76000,1877.00000,3838.0
76.78000,1879.00000,3839.0
76.80000,1881.00000,3840.0
76.82000,1877.00000,3841.0
76.84000,1877.00000,3842.0
76.86000,1880.00000,3843.0
76.88000,1880.00000,3844.0
76.90000,1890.00000,3845.0
76.92000,1890.00000,3846.0
76.94000,1880.00000,3847.0
76.96000,1891.00000,3848.0
76.98000,1886.00000,3849.0
77.00000,1890.00000,3850.0
77.02000,1893.00000,3851.0
77.04000,1892.00000,3852.0
77.06000,1892.00000,3853.0
77.08000,1901.00000,3854.0
77.10000,1903.00000,3855.0
77.12000,1901.00000,3856.0
77.14000,1898.00000,3857.0
77.16000,1900.00000,3858.0
77.18000,1902.00000,3859.0
77.20000,1912.00000,3860.0
77.22000,1904.00000,3861.0
77.24000,1909.00000,3862.0
77.26000,1912.00000,3863.0
77.28000,1908.00000,3864.0
77.30000,1912.00000,3865.0
77.32000,1908.00000,3866.0
