SysConst;AvgTime;Oxygen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43;1746896386;5061,9;20250510 18:59:45;18:59:45;none;;;;1746896386;-0,000540625;-0,540625461;-0,327974826;400,744;386,8312473;39,33766873;40,7524853;-0,06158515;2,961517753;-0,062305629;-0,038875588;0,003991468;25,12619602;24,8804;3,157075593;72,33979565;2,298362722;3,177176133;0,858712871;23,84158284;16,98796712;1,212541875;42,0460833;-0,289085415;-0,722587415;-0,327974826;409,4764431;409,9672242;0,001943694;65,82972711;-0,540625461;23,56518091;22,58936424;0,023127069;77,30174021;13;3;1;0;54205,31272;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,021007729;-0,327974826;#DIV/0!;-15,61210305;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1746896386;400,744;399,876;22,6012;23,6606;400,047;22,3969;399,994;101,592;0,100066;24,9868;24,8804;999,9;0;0;10023,8;0;0,221054;0,867828;410,01;409,566;-1,0594;399,876;23,6606;2,2961;2,40372;19,6491;20,3889;0,0500092;0;0;0;1,25;0,0500092;-2,23;0,93;34,062;38,375;36,187;37,812;36,312;0;0;0;1746896461;0;2,3208;23,14076902;-11,15307696;-1,3064;15;1746890990;17:29:50;1746890990;1746890971;18;0,351;0,026;0,696;-0,032;394;9;0,44;0,15;-0,310960598;0,00886604;0,037640217;1;-0,058933425;-0,014965836;0,002225951;1;2;2;2/2;3,01859;2,77495;0,0972859;0,0965749;0,116905;0,119914;23270,7;27214,2;22591,5;27681;28915,7;34779,9;36217,7;43944,8;1,75865;2,1834;0,0608042;0;23,8817;999,9;50,6;30,8;22,2179;62,0659;11,0337;1;-0,126824;0,196969;20,2934;5,19348;11,9559;4,94775;3,3;9999;9999;9999;364,2;1,86019;1,8608;1,86157;1,85718;1,85684;1,85791;1,85868;1,85822;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;0,697;0,2043;0,481602838;0,001016113;-1,45835E-06;6,57558E-10;0,204262955;0;0;0;2;1799;1;18;89,9;90,2;1,0376;2,56836;1,54663;2,16064;1,49658;2,46338;35,8944;24,2013;18;358,672;661,156;23,9306;25,8447;29,9999;25,8765;25,889;20,8164;0;56,1079;23,9374;400;23,8258;99,9504;100,592
44;1746896506;5182,5;20250510 19:01:46;19:01:46;none;;;;1746896506;-5,14035E-05;-0,051403526;-0,329812489;400,513;264,1490289;26,86211195;40,72937572;-0,004067573;2,964173592;-0,004070677;-0,002543894;0,003991468;25,0124639;24,8851;3,157961141;59,9390614;1,905778004;3,179525938;1,252183137;2,266895515;18,2336965;1,300403572;21,80498705;-0,325485049;-0,049886957;-0,329812489;407,6414696;408,1572061;-0,001738911;65,82972711;-0,051403526;18,81599971;18,74004727;4,0548E-05;77,30174021;13;3;1;0;54281,32435;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,021007729;-0,329812489;#DIV/0!;-15,69957865;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1746896506;400,513;399,995;18,7405;18,8139;399,816;18,5363;400,153;101,593;0,100018;24,9992;24,8851;999,9;0;0;10038,8;0;0,23487;0,518402;408,162;407,664;-0,0733719;399,995;18,8139;1,90391;1,91136;16,6671;16,7286;0,0500092;0;0;0;-3,94;0,0500092;0,77;0,57;34,312;39,812;36,937;39,75;37,062;0;0;0;1746896581;0;5,978846154;-42,80444513;24,84307743;-5,655384615;15;1746890990;17:29:50;1746890990;1746890971;18;0,351;0,026;0,696;-0,032;394;9;0,44;0,15;-0,342299585;-0,085213821;0,038783;1;-0,002960417;-0,008910427;0,001580336;1;2;2;2/2;3,01798;2,77503;0,0972159;0,0965611;0,102188;0,102249;23275,5;27217,3;22594,3;27683,7;29412,3;35496,9;36221,5;43950,2;1,75957;2,17325;0,0592694;0;23,9117;999,9;51,4;30,8;22,5652;62,2577;11,3502;1;-0,129215;0,157269;20,2955;5,19692;11,9551;4,94725;3,3;9999;9999;9999;364,3;1,8602;1,8608;1,86157;1,85716;1,85684;1,85791;1,85867;1,85822;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;0,697;0,2042;0,481602838;0,001016113;-1,45835E-06;6,57558E-10;0,204262955;0;0;0;2;1799;1;18;91,9;92,3;1,03394;2,58057;1,54663;2,15698;1,49658;2,37305;35,8944;24,2013;18;358,923;652,387;23,9972;25,8183;29,9998;25,8452;25,8586;20,7307;27,0395;51,4924;24,0038;400;18,7978;99,9616;100,603
45;1746896627;5303;20250510 19:03:46;19:03:46;none;;;;1746896627;6,53838E-05;0,065383764;-0,265570196;400,348;491,9020601;50,02191535;40,71170948;0,00413408;2,97005647;0,004130886;0,00258209;0,003991468;24,98711283;24,8843;3,157810394;49,86096862;1,585786715;3,180416986;1,572023678;-2,883424011;19,15055345;1,363114124;17,63423503;-0,227523825;0,072178192;-0,265570196;406,2677928;406,6779273;-0,000805303;65,82972711;0,065383764;15,49840752;15,59591636;-0,000119129;77,30174021;13;3;1;0;54453,91103;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,021007729;-0,265570196;#DIV/0!;-12,6415473;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1746896627;400,348;400,05;15,5942;15,4876;399,652;15,4769;399,921;101,591;0,0998027;25,0039;24,8843;999,9;0;0;10072,5;0;0,221054;0,298615;406,69;406,343;0,106644;400,05;15,4876;1,58424;1,5734;13,8063;13,7008;0,0500092;0;0;0;16,68;0,0500092;-10,76;0,09;34,937;41,062;37,75;41,625;37,812;0;0;0;1746896702;0;3,7616;20,92769287;-14,52153863;-3,5616;15;1746890990;17:29:50;1746890990;1746890971;18;0,351;0,026;0,696;-0,032;394;9;0,44;0,15;-0,264044165;0,05942167;0,036851858;1;0,004559042;-0,000757476;0,000175495;1;2;2;2/2;3,01717;2,77511;0,0971624;0,0965459;0,0896316;0,089016;23279,1;27220,4;22596,5;27686,3;29835,1;36032,2;36224,9;43953,7;1,75845;2,16715;0,0598282;0;23,9017;999,9;51,1;30,8;22,4332;61,8078;11,5224;1;-0,130854;0,304365;20,2953;5,19378;11,9553;4,9471;3,3;9999;9999;9999;364,3;1,86016;1,8608;1,86157;1,85716;1,85684;1,85791;1,85867;1,8582;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;0,696;0,1173;0,481602838;0,001016113;-1,45835E-06;6,57558E-10;-0,058114553;-0,015724748;0,002265067;-3,33691E-05;2;1799;1;18;93,9;94,3;1,03027;2,56958;1,54663;2,15454;1,49658;2,46826;35,8944;24,2101;18;358,206;647,018;23,8511;25,7903;30;25,8135;25,8284;20,6656;37,2471;47,216;23,8487;400;15,5723;99,9711;100,612
46;1746896747;5423,5;20250510 19:05:47;19:05:47;none;;;;1746896747;0,000122771;0,122770534;-0,132928169;400,14;420,58278;42,77032078;40,69143334;0,0064675;2,964173592;0,006459671;0,004037997;0,003991468;24,95919975;24,8824;3,157452395;39,86076872;1,266748909;3,177933969;1,890703486;-5,414180569;17,3228107;1,235371335;13,14799293;-0,120180029;0,070413928;-0,132928169;404,9641322;405,1685152;-0,000371694;65,82972711;0,122770534;12,27134454;12,45555091;-0,00029714;77,30174021;14;3;1;0;54282,85448;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,021007729;-0,132928169;#DIV/0!;-6,327584039;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1746896747;400,14;400,002;12,4566;12,3523;399,444;12,4245;400,02;101,593;0,0999908;24,9908;24,8824;999,9;0;0;10038,8;0;0,221054;0,138489;405,188;405,004;0,10431;400,002;12,3523;1,26551;1,25491;10,3954;10,2694;0,0500092;0;0;0;4,2;0,0500092;-6,27;1,09;34,125;38,437;36,25;37,875;36,312;0;0;0;1746896823;0;2,485769231;-25,38906039;7,044786728;-2,923076923;15;1746890990;17:29:50;1746890990;1746890971;18;0,351;0,026;0,696;-0,032;394;9;0,44;0,15;-0,147717069;0,082262983;0,019990033;1;0,006605396;-0,001595885;0,000402891;1;2;2;2/2;3,01677;2,775;0,097105;0,096518;0,0761143;0,075467;23281,7;27223,5;22597,5;27688,6;30286,9;36578,8;36225,5;43956,9;1,75837;2,16045;0,0605732;0;23,8876;999,9;50,4;30,7;22,0009;62,1878;11,6346;1;-0,133582;0,176438;20,2936;5,19453;11,9553;4,9467;3,3;9999;9999;9999;364,3;1,86018;1,86078;1,86157;1,85715;1,85684;1,85791;1,85867;1,85822;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;0,696;0,0321;0,481602838;0,001016113;-1,45835E-06;6,57558E-10;-0,058114553;-0,015724748;0,002265067;-3,33691E-05;2;1799;1;18;96;96,3;1,02783;2,56836;1,54663;2,15088;1,49658;2,47192;35,8944;24,2013;18;358,004;641,218;23,9387;25,7621;29,9999;25,7853;25,7997;20,603;45,6619;40,3125;23,9414;400;12,3724;99,9739;100,62
47;1746896868;5544;20250510 19:07:47;19:07:47;none;;;;1746896868;0,000167979;0,167978728;-0,099804027;400,049;406,8162433;41,36959941;40,68143086;0,007583582;2,96016251;0,007572805;0,00473397;0,003991468;24,96060059;24,8912;3,159110792;29,83814601;0,948977464;3,180416986;2,210133328;-7,407861886;17,9855993;1,284517539;11,86624642;-0,064768521;0,173561399;-0,099804027;403,6734087;403,8089212;0,002316762;65,82972711;0,167978728;9,083617004;9,334097576;-9,47464E-05;77,30174021;14;4;1;0;54162,27216;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,021007729;-0,099804027;#DIV/0!;-4,75082423;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1746896868;400,049;400,056;9,33196;9,07393;399,352;9,36607;399,818;101,591;0,10012;25,0039;24,8912;999,9;0;0;10016,2;0;7,15247;-0,00735474;403,817;403,72;0,258036;400,056;9,07393;0,948041;0,921827;6,14139;5,73607;0,0500092;0;0;0;11,02;0,0500092;-7,1;0,76;34,312;39,812;36,875;39,687;37;0;0;0;1746896943;0;3,5436;41,66769202;-36,479231;-2,0716;15;1746890990;17:29:50;1746890990;1746890971;18;0,351;0,026;0,696;-0,032;394;9;0,44;0,15;-0,059336978;0,09062996;0,04337675;1;0,007630896;-0,000737542;0,000419343;1;2;2;2/2;3,01601;2,77493;0,097064;0,0965025;0,0612783;0,0598049;23285,4;27225,4;22600,1;27690;30784;37208,3;36229,1;43959,8;1,75775;2,1543;0,0602603;0;23,9015;999,9;49,2;30,7;21,4764;62,2778;12,2957;1;-0,135887;0,142048;20,2954;5,19348;11,956;4,94735;3,3;9999;9999;9999;364,4;1,86018;1,86079;1,86157;1,85715;1,85684;1,85791;1,85867;1,85821;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;0,697;-0,0341;0,481602838;0,001016113;-1,45835E-06;6,57558E-10;-0,058114553;-0,015724748;0,002265067;-3,33691E-05;2;1799;1;18;98;98,3;1,02417;2,57812;1,54663;2,14966;1,49658;2,36938;35,8944;24,2013;18;357,539;635,892;24,0214;25,7361;29,9997;25,7561;25,7701;20,5403;54,908;30,5999;24,0255;400;9,15679;99,9845;100,626
48;1746896988;5664,5;20250510 19:09:48;19:09:48;none;;;;1746896988;0,000191046;0,191046005;-0,022377967;399,925;388,690898;39,52796207;40,67041527;0,007550886;2,964858737;0,007540218;0,004713594;0,003991468;24,95702429;24,8924;3,159336997;19,8282963;0,63070898;3,180853111;2,528628017;-8,425128799;18,18995863;1,297077833;11,06589913;-0,02012186;0,157001554;-0,022377967;402,3823505;402,4220667;-0,000881832;65,82972711;0,191046005;5,91461419;6,199993818;-7,44264E-05;77,30174021;14;3;1;0;54300,28689;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,021007729;-0,022377967;#DIV/0!;-1,065225458;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1746896988;399,925;399,989;6,20196;5,96792;399,229;6,27778;400,003;101,595;0,100106;25,0062;24,8924;999,9;0;0;10042,5;0;7,12898;-0,0632019;402,421;402,39;0,234037;399,989;5,96792;0,630088;0,606311;0,364504;-0,165544;0,0500092;0;0;0;7,82;0,0500092;-9,18;0,09;34,937;41,062;37,75;41,625;37,75;0;0;0;1746897063;0;1,776;20,02230806;-5,620769465;-2,9508;15;1746890990;17:29:50;1746890990;1746890971;18;0,351;0,026;0,696;-0,032;394;9;0,44;0,15;-0,021951835;-0,015451705;0,046392566;1;0,008808696;-0,003001825;0,000488176;1;2;2;2/2;3,01571;2,77515;0,0970217;0,0964705;0,0445115;0,0429902;23287,6;27227,2;22601,2;27690,9;31341,3;37881,3;36229,7;43961,8;1,75783;2,14753;0,059098;0;23,9218;999,9;47,7;30,7;20,8209;61,8478;12,1675;1;-0,136687;0,234444;20,2953;5,19707;11,9554;4,9464;3,3;9999;9999;9999;364,4;1,86019;1,86077;1,86157;1,85715;1,85684;1,85791;1,85867;1,85821;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;0,696;-0,0758;0,481602838;0,001016113;-1,45835E-06;6,57558E-10;-0,058114553;-0,015724748;0,002265067;-3,33691E-05;2;1799;1;18;100;100,3;1,02173;2,56592;1,54663;2,14844;1,49658;2,47559;35,8477;24,2101;18;357,442;630,199;23,9445;25,7188;30,0002;25,7337;25,7485;20,4863;64,0816;18,4203;23,9416;400;5,97854;99,9872;100,63
49;1746897109;5785;20250510 19:11:48;19:11:48;none;;;;1746897109;0,000248872;0,248871788;0,080674935;399,764;367,515376;37,37336256;40,65278866;0,00875197;2,964806616;0,008737642;0,005462312;0,003991468;24,92783107;24,8836;3,157678495;9,77325474;0,310607953;3,178142401;2,847070542;-10,97524586;17,31052626;1,234245985;7,573517853;0,039516702;0,242962738;0,080674935;401,0800413;400,9616788;-0,000444115;65,82972711;0,248871788;2,682205788;3,054793152;-4,53899E-05;77,30174021;14;4;1;0;54301,28913;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,021007729;0,080674935;#DIV/0!;3,840250246;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1746897109;399,764;399,969;3,0544;2,69101;399,067;3,14059;399,935;101,592;0,0999699;24,9919;24,8836;999,9;0;0;10042,5;0;0,221054;-0,204987;400,989;401,048;0,363387;399,969;2,69101;0,310301;0,273384;-9,03618;-10,6406;0,0500092;0;0;0;12,37;0,0500092;-8,4;1,45;34,187;38,5;36,312;38;36,375;0;0;0;1746897184;0;4,032692308;-18,91794905;11,42290629;-1,651538462;15;1746890990;17:29:50;1746890990;1746890971;18;0,351;0,026;0,696;-0,032;394;9;0,44;0,15;0,068169078;-0,062449566;0,026855011;1;0,009653003;-0,001963205;0,00029424;1;2;2;2/2;3,01511;2,77501;0,0969621;0,096437;0,0247209;0,0219498;23288,1;27229;22600,3;27691,9;31995,2;38720,2;36228,3;43963,9;1,75797;2,14177;0,059668;0;23,9037;999,9;45,8;30,7;19,9944;62,0279;12,492;1;-0,136944;0,184126;20,2938;5,19707;11,9559;4,9473;3,3;9999;9999;9999;364,4;1,86017;1,86075;1,86157;1,85716;1,85684;1,85791;1,85867;1,8582;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;0,697;-0,0862;0,481602838;0,001016113;-1,45835E-06;6,57558E-10;-0,058114553;-0,015724748;0,002265067;-3,33691E-05;2;1799;1;18;102;102,3;1,01929;2,57446;1,54663;2,15088;1,49658;2,44019;35,8477;24,2101;18;357,446;625,446;23,943;25,7166;30,0001;25,7226;25,7342;20,4372;75,9733;4,2092;23,9442;400;2,78333;99,9834;100,634
50;1746897229;5905,5;20250510 19:13:49;19:13:49;none;;;;1746897229;0,000264594;0,264593839;0,172440998;399,627;348,7207883;35,4620515;40,63879679;0,008543303;2,966019064;0,008529655;0,005332259;0,003991468;24,93520866;24,8996;3,160694518;1,762726766;0,056060056;3,180303223;3,104634462;-11,66858832;16,58204685;1,181984906;6,099434908;0,167864584;0,265524491;0,172440998;400,0914741;399,8378303;-0,000753187;65,82972711;0,264593839;0,15495517;0,552266133;-7,62141E-05;77,30174021;14;4;1;0;54334,9532;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,021007729;0,172440998;#DIV/0!;8,208455091;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1746897229;399,627;400,038;0,551274;0,153171;398,93;0,618253;399,964;101,592;0,0998196;25,0033;24,8996;999,9;0;0;10049,4;0;0,221054;-0,411072;399,847;400,099;0,398103;400,038;0,153171;0,0560052;0,015561;-28,9947;-41,8141;0,0500092;0;0;0;-3,9;0,0500092;1,84;0,73;34,312;39,75;36,875;39,625;37;0;0;0;1746897304;0;3,5728;25,31846195;-13,80153882;-5,4892;15;1746890990;17:29:50;1746890990;1746890971;18;0,351;0,026;0,696;-0,032;394;9;0,44;0,15;0,130609787;0,058921046;0,042647122;1;0,009214042;-0,002620291;0,000385145;1;2;2;2/2;3,01473;2,77492;0,0969139;0,0964278;0,00545527;0,00143583;23289,4;27229,8;22600,5;27692,5;32630,6;39534,4;36228,3;43965,1;1,75745;2,13692;0,0608861;0;23,8996;999,9;45,2;30,7;19,7318;62,1079;12,8205;1;-0,136364;0,198096;20,2954;5,19722;11,9559;4,9474;3,3;9999;9999;9999;364,5;1,86016;1,86077;1,86157;1,85717;1,85684;1,85791;1,85867;1,85822;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;0,697;-0,067;0,481602838;0,001016113;-1,45835E-06;6,57558E-10;-0,058114553;-0,015724748;0,002265067;-3,33691E-05;2;1799;1;18;104;104,3;1,01685;2,58057;1,54663;2,1521;1,49658;2,32178;35,8711;24,2013;18;357,187;621,542;23,9992;25,7209;30,0001;25,7204;25,7292;20,4001;100;0;23,9986;400;2,78333;99,9836;100,637
51;1746897350;6026;20250510 19:15:49;19:15:49;none;;;;1746897350;7,74625E-05;0,077462489;0,037192701;399,885;360,7920998;36,68861345;40,66393416;0,002729247;2,965404714;0,002727852;0,001705033;0,003991468;24,98087817;24,8825;3,157471236;10,03769797;0,319181656;3,179829249;2,83828958;-3,416095783;18,91272734;1,348264404;16,84888743;0,041700914;0,07747117;0,037192701;401,1881325;401,1319939;2,83136E-05;65,82972711;0,077462489;3,022959388;3,138626909;1,76195E-05;77,30174021;15;4;1;0;54317,23006;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,021007729;0,037192701;#DIV/0!;1,770429403;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1746897350;399,885;399,994;3,1388;3,02298;399,189;3,22518;400,076;101,589;0,100071;25,0008;24,8825;999,9;0;0;10046,2;0;0,221054;-0,108551;401,144;401,207;0,115815;399,994;3,02298;0,318866;0,3071;-8,68839;-9,16837;0,0500092;0;0;0;-13,83;0,0500092;-1,55;0,64;34,937;41,062;37,687;41,562;37,75;0;0;0;1746897425;0;5,03;-15,57880296;2,923418629;-6,428846154;15;1746890990;17:29:50;1746890990;1746890971;18;0,351;0,026;0,696;-0,032;394;9;0,44;0,15;0,070938493;-0,122784764;0,06622422;1;0,002521222;0,000843522;0,000124674;1;2;2;2/2;3,01532;2,77515;0,0969815;0,0964414;0,0253033;0,024297;23287,8;27228,5;22600,5;27691,5;31975,8;38626,8;36228,2;43963,6;1,75712;2,14177;0,0588633;0;23,9157;999,9;44,9;30,7;19,6008;61,8679;12,2035;1;-0,135823;0,24512;20,2954;5,19707;11,9539;4,9472;3,3;9999;9999;9999;364,5;1,86018;1,86079;1,86157;1,85721;1,85684;1,85791;1,85869;1,85822;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;0,696;-0,0864;0,481602838;0,001016113;-1,45835E-06;6,57558E-10;-0,058114553;-0,015724748;0,002265067;-3,33691E-05;2;1799;1;18;106;106,3;1,01929;2,56836;1,54663;2,15088;1,49658;2,49512;35,8477;24,2101;18;357,073;625,463;23,8988;25,7253;30;25,7269;25,7357;20,4361;74,0567;0;23,8983;400;3,01328;99,9835;100,633
52;1746897470;6146,5;20250510 19:17:50;19:17:50;none;;;;1746897470;-4,01321E-05;-0,040132065;0,03329315;399,963;416,9372449;42,39870992;40,67258424;-0,001592708;2,968740703;-0,001593183;-0,000995697;0,003991468;24,99674579;24,8724;3,155568776;20,20137128;0,641817839;3,177100358;2,513750937;1,769824082;18,24578536;1,299097073;21,31869798;-0,006595363;-0,020181409;0,03329315;402,5607576;402,5135697;-0,000454981;65,82972711;-0,040132065;6,371088523;6,310703879;7,17812E-05;77,30174021;14;3;1;0;54418,28369;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,021007729;0,03329315;#DIV/0!;1,58480483;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1746897470;399,963;399,941;6,31146;6,34154;399,266;6,3863;400,014;101,591;0,099867;24,9864;24,8724;999,9;0;0;10065;0;0,223817;0,0213928;402,503;402,494;-0,0300837;399,941;6,34154;0,641189;0,644245;0,605929;0,671745;0,0500092;0;0;0;17,11;0,0500092;-12,5;1,28;34,187;38,562;36,312;38;36,437;0;0;0;1746897546;0;6,1232;61,32923051;-7,033076581;-4,9696;15;1746890990;17:29:50;1746890990;1746890971;18;0,351;0,026;0,696;-0,032;394;9;0,44;0,15;0,007863886;0,052761724;0,026337433;1;-0,002188685;0,003229071;0,000493438;1;2;2;2/2;3,01579;2,77511;0,0970269;0,0964645;0,045138;0,0451433;23287,3;27226,9;22601,1;27690,5;31319,9;37795,6;36228,9;43961,9;1,75785;2,14813;0,0592321;0;23,8996;999,9;44,8;30,7;19,5564;61,8279;12,2075;1;-0,136847;0,15323;20,2936;5,19603;11,956;4,94665;3,3;9999;9999;9999;364,5;1,86018;1,86079;1,86157;1,85716;1,85684;1,85791;1,85868;1,85819;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;0,697;-0,0748;0,481602838;0,001016113;-1,45835E-06;6,57558E-10;-0,058114553;-0,015724748;0,002265067;-3,33691E-05;2;1799;1;18;108;108,3;1,02173;2,56714;1,54663;2,1521;1,49658;2,44629;35,8477;24,2013;18;357,439;630,552;23,9479;25,7209;30,0001;25,7312;25,7378;20,4841;61,0546;0;23,9554;400;6,28519;99,9857;100,629
